"";"row";"method";"fileName";"combination";"sampling";"column";"value";"ID";"treat"
"3411";"C";"450";"./mix_s12.txt";"mix";12;"V7";0,09;"MIX_Hi_3";"fluc"
"3412";"D";"450";"./mix_s12.txt";"mix";12;"V7";0,074;"MIX_Hi_3";"inc"
"3413";"E";"450";"./mix_s12.txt";"mix";12;"V7";0,082;"MIX_Hi_3";"flucinc"
"3414";"F";"450";"./mix_s12.txt";"mix";12;"V7";0,039;"MQ";NA
"3415";"A";"650";"./mix_s12.txt";"mix";12;"V7";0,039;"MQ";NA
"3416";"B";"650";"./mix_s12.txt";"mix";12;"V7";0,068;"MIX_Hi_3";"cs"
"3417";"C";"650";"./mix_s12.txt";"mix";12;"V7";0,074;"MIX_Hi_3";"fluc"
"3418";"D";"650";"./mix_s12.txt";"mix";12;"V7";0,061;"MIX_Hi_3";"inc"
"3419";"E";"650";"./mix_s12.txt";"mix";12;"V7";0,065;"MIX_Hi_3";"flucinc"
"3420";"F";"650";"./mix_s12.txt";"mix";12;"V7";0,035;"MQ";NA
"3421";"A";"395,680";"./mix_s12.txt";"mix";12;"V8";0;"MQ";NA
"3422";"B";"395,680";"./mix_s12.txt";"mix";12;"V8";2;"MQ";NA
"3423";"C";"395,680";"./mix_s12.txt";"mix";12;"V8";0;"MQ";NA
"3424";"D";"395,680";"./mix_s12.txt";"mix";12;"V8";0;"MQ";NA
"3425";"E";"395,680";"./mix_s12.txt";"mix";12;"V8";1;"MQ";NA
"3426";"F";"395,680";"./mix_s12.txt";"mix";12;"V8";4;"MQ";NA
"3427";"A";"614,680";"./mix_s12.txt";"mix";12;"V8";0;"MQ";NA
"3428";"B";"614,680";"./mix_s12.txt";"mix";12;"V8";0;"MQ";NA
"3429";"C";"614,680";"./mix_s12.txt";"mix";12;"V8";0;"MQ";NA
"3430";"D";"614,680";"./mix_s12.txt";"mix";12;"V8";4;"MQ";NA
"3431";"E";"614,680";"./mix_s12.txt";"mix";12;"V8";2;"MQ";NA
"3432";"F";"614,680";"./mix_s12.txt";"mix";12;"V8";0;"MQ";NA
"3433";"A";"440,660";"./mix_s12.txt";"mix";12;"V8";4;"MQ";NA
"3434";"B";"440,660";"./mix_s12.txt";"mix";12;"V8";1;"MQ";NA
"3435";"C";"440,660";"./mix_s12.txt";"mix";12;"V8";2;"MQ";NA
"3436";"D";"440,660";"./mix_s12.txt";"mix";12;"V8";3;"MQ";NA
"3437";"E";"440,660";"./mix_s12.txt";"mix";12;"V8";1;"MQ";NA
"3438";"F";"440,660";"./mix_s12.txt";"mix";12;"V8";3;"MQ";NA
"3439";"A";"440";"./mix_s12.txt";"mix";12;"V8";0,042;"MQ";NA
"3440";"B";"440";"./mix_s12.txt";"mix";12;"V8";0,042;"MQ";NA
"3441";"C";"440";"./mix_s12.txt";"mix";12;"V8";0,042;"MQ";NA
"3442";"D";"440";"./mix_s12.txt";"mix";12;"V8";0,041;"MQ";NA
"3443";"E";"440";"./mix_s12.txt";"mix";12;"V8";0,039;"MQ";NA
"3444";"F";"440";"./mix_s12.txt";"mix";12;"V8";0,04;"MQ";NA
"3445";"A";"450";"./mix_s12.txt";"mix";12;"V8";0,042;"MQ";NA
"3446";"B";"450";"./mix_s12.txt";"mix";12;"V8";0,042;"MQ";NA
"3447";"C";"450";"./mix_s12.txt";"mix";12;"V8";0,042;"MQ";NA
"3448";"D";"450";"./mix_s12.txt";"mix";12;"V8";0,041;"MQ";NA
"3449";"E";"450";"./mix_s12.txt";"mix";12;"V8";0,04;"MQ";NA
"3450";"F";"450";"./mix_s12.txt";"mix";12;"V8";0,039;"MQ";NA
"3451";"A";"650";"./mix_s12.txt";"mix";12;"V8";0,039;"MQ";NA
"3452";"B";"650";"./mix_s12.txt";"mix";12;"V8";0,038;"MQ";NA
"3453";"C";"650";"./mix_s12.txt";"mix";12;"V8";0,039;"MQ";NA
"3454";"D";"650";"./mix_s12.txt";"mix";12;"V8";0,038;"MQ";NA
"3455";"E";"650";"./mix_s12.txt";"mix";12;"V8";0,035;"MQ";NA
"3456";"F";"650";"./mix_s12.txt";"mix";12;"V8";0,038;"MQ";NA
"3457";"A";"395,680";"./mix_s10.txt";"mix";10;"V1";1;"MQ";NA
"3458";"B";"395,680";"./mix_s10.txt";"mix";10;"V1";1;"MQ";NA
"3459";"C";"395,680";"./mix_s10.txt";"mix";10;"V1";0;"MQ";NA
"3460";"D";"395,680";"./mix_s10.txt";"mix";10;"V1";2;"MQ";NA
"3461";"E";"395,680";"./mix_s10.txt";"mix";10;"V1";0;"MQ";NA
"3462";"F";"395,680";"./mix_s10.txt";"mix";10;"V1";0;"MQ";NA
"3463";"A";"614,680";"./mix_s10.txt";"mix";10;"V1";1;"MQ";NA
"3464";"B";"614,680";"./mix_s10.txt";"mix";10;"V1";1;"MQ";NA
"3465";"C";"614,680";"./mix_s10.txt";"mix";10;"V1";2;"MQ";NA
"3466";"D";"614,680";"./mix_s10.txt";"mix";10;"V1";1;"MQ";NA
"3467";"E";"614,680";"./mix_s10.txt";"mix";10;"V1";1;"MQ";NA
"3468";"F";"614,680";"./mix_s10.txt";"mix";10;"V1";4;"MQ";NA
"3469";"A";"440,660";"./mix_s10.txt";"mix";10;"V1";2;"MQ";NA
"3470";"B";"440,660";"./mix_s10.txt";"mix";10;"V1";0;"MQ";NA
"3471";"C";"440,660";"./mix_s10.txt";"mix";10;"V1";11;"MQ";NA
"3472";"D";"440,660";"./mix_s10.txt";"mix";10;"V1";5;"MQ";NA
"3473";"E";"440,660";"./mix_s10.txt";"mix";10;"V1";2;"MQ";NA
"3474";"F";"440,660";"./mix_s10.txt";"mix";10;"V1";2;"MQ";NA
"3475";"A";"440";"./mix_s10.txt";"mix";10;"V1";0,044;"MQ";NA
"3476";"B";"440";"./mix_s10.txt";"mix";10;"V1";0,04;"MQ";NA
"3477";"C";"440";"./mix_s10.txt";"mix";10;"V1";0,04;"MQ";NA
"3478";"D";"440";"./mix_s10.txt";"mix";10;"V1";0,04;"MQ";NA
"3479";"E";"440";"./mix_s10.txt";"mix";10;"V1";0,041;"MQ";NA
"3480";"F";"440";"./mix_s10.txt";"mix";10;"V1";0,039;"MQ";NA
"3481";"A";"450";"./mix_s10.txt";"mix";10;"V1";0,044;"MQ";NA
"3482";"B";"450";"./mix_s10.txt";"mix";10;"V1";0,04;"MQ";NA
"3483";"C";"450";"./mix_s10.txt";"mix";10;"V1";0,04;"MQ";NA
"3484";"D";"450";"./mix_s10.txt";"mix";10;"V1";0,04;"MQ";NA
"3485";"E";"450";"./mix_s10.txt";"mix";10;"V1";0,041;"MQ";NA
"3486";"F";"450";"./mix_s10.txt";"mix";10;"V1";0,04;"MQ";NA
"3487";"A";"650";"./mix_s10.txt";"mix";10;"V1";0,039;"MQ";NA
"3488";"B";"650";"./mix_s10.txt";"mix";10;"V1";0,037;"MQ";NA
"3489";"C";"650";"./mix_s10.txt";"mix";10;"V1";0,037;"MQ";NA
"3490";"D";"650";"./mix_s10.txt";"mix";10;"V1";0,035;"MQ";NA
"3491";"E";"650";"./mix_s10.txt";"mix";10;"V1";0,039;"MQ";NA
"3492";"F";"650";"./mix_s10.txt";"mix";10;"V1";0,035;"MQ";NA
"3493";"A";"395,680";"./mix_s10.txt";"mix";10;"V2";3;"MQ";NA
"3494";"B";"395,680";"./mix_s10.txt";"mix";10;"V2";261;"MIX_Low_1";"cs"
"3495";"C";"395,680";"./mix_s10.txt";"mix";10;"V2";123;"MIX_Low_1";"fluc"
"3496";"D";"395,680";"./mix_s10.txt";"mix";10;"V2";64;"MIX_Low_1";"inc"
"3497";"E";"395,680";"./mix_s10.txt";"mix";10;"V2";70;"MIX_Low_1";"flucinc"
"3498";"F";"395,680";"./mix_s10.txt";"mix";10;"V2";4;"MQ";NA
"3499";"A";"614,680";"./mix_s10.txt";"mix";10;"V2";6;"MQ";NA
"3500";"B";"614,680";"./mix_s10.txt";"mix";10;"V2";33;"MIX_Low_1";"cs"
"3501";"C";"614,680";"./mix_s10.txt";"mix";10;"V2";13;"MIX_Low_1";"fluc"
"3502";"D";"614,680";"./mix_s10.txt";"mix";10;"V2";15;"MIX_Low_1";"inc"
"3503";"E";"614,680";"./mix_s10.txt";"mix";10;"V2";9;"MIX_Low_1";"flucinc"
"3504";"F";"614,680";"./mix_s10.txt";"mix";10;"V2";0;"MQ";NA
"3505";"A";"440,660";"./mix_s10.txt";"mix";10;"V2";1;"MQ";NA
"3506";"B";"440,660";"./mix_s10.txt";"mix";10;"V2";133;"MIX_Low_1";"cs"
"3507";"C";"440,660";"./mix_s10.txt";"mix";10;"V2";27;"MIX_Low_1";"fluc"
"3508";"D";"440,660";"./mix_s10.txt";"mix";10;"V2";57;"MIX_Low_1";"inc"
"3509";"E";"440,660";"./mix_s10.txt";"mix";10;"V2";53;"MIX_Low_1";"flucinc"
"3510";"F";"440,660";"./mix_s10.txt";"mix";10;"V2";0;"MQ";NA
"3511";"A";"440";"./mix_s10.txt";"mix";10;"V2";0,04;"MQ";NA
"3512";"B";"440";"./mix_s10.txt";"mix";10;"V2";0,075;"MIX_Low_1";"cs"
"3513";"C";"440";"./mix_s10.txt";"mix";10;"V2";0,054;"MIX_Low_1";"fluc"
"3514";"D";"440";"./mix_s10.txt";"mix";10;"V2";0,064;"MIX_Low_1";"inc"
"3515";"E";"440";"./mix_s10.txt";"mix";10;"V2";0,078;"MIX_Low_1";"flucinc"
"3516";"F";"440";"./mix_s10.txt";"mix";10;"V2";0,04;"MQ";NA
"3517";"A";"450";"./mix_s10.txt";"mix";10;"V2";0,039;"MQ";NA
"3518";"B";"450";"./mix_s10.txt";"mix";10;"V2";0,071;"MIX_Low_1";"cs"
"3519";"C";"450";"./mix_s10.txt";"mix";10;"V2";0,053;"MIX_Low_1";"fluc"
"3520";"D";"450";"./mix_s10.txt";"mix";10;"V2";0,064;"MIX_Low_1";"inc"
"3521";"E";"450";"./mix_s10.txt";"mix";10;"V2";0,077;"MIX_Low_1";"flucinc"
"3522";"F";"450";"./mix_s10.txt";"mix";10;"V2";0,039;"MQ";NA
"3523";"A";"650";"./mix_s10.txt";"mix";10;"V2";0,036;"MQ";NA
"3524";"B";"650";"./mix_s10.txt";"mix";10;"V2";0,059;"MIX_Low_1";"cs"
"3525";"C";"650";"./mix_s10.txt";"mix";10;"V2";0,042;"MIX_Low_1";"fluc"
"3526";"D";"650";"./mix_s10.txt";"mix";10;"V2";0,052;"MIX_Low_1";"inc"
"3527";"E";"650";"./mix_s10.txt";"mix";10;"V2";0,06;"MIX_Low_1";"flucinc"
"3528";"F";"650";"./mix_s10.txt";"mix";10;"V2";0,037;"MQ";NA
"3529";"A";"395,680";"./mix_s10.txt";"mix";10;"V3";6;"MQ";NA
"3530";"B";"395,680";"./mix_s10.txt";"mix";10;"V3";129;"MIX_Low_2";"cs"
"3531";"C";"395,680";"./mix_s10.txt";"mix";10;"V3";44;"MIX_Low_2";"fluc"
"3532";"D";"395,680";"./mix_s10.txt";"mix";10;"V3";77;"MIX_Low_2";"inc"
"3533";"E";"395,680";"./mix_s10.txt";"mix";10;"V3";79;"MIX_Low_2";"flucinc"
"3534";"F";"395,680";"./mix_s10.txt";"mix";10;"V3";7;"MQ";NA
"3535";"A";"614,680";"./mix_s10.txt";"mix";10;"V3";4;"MQ";NA
"3536";"B";"614,680";"./mix_s10.txt";"mix";10;"V3";26;"MIX_Low_2";"cs"
"3537";"C";"614,680";"./mix_s10.txt";"mix";10;"V3";0;"MIX_Low_2";"fluc"
"3538";"D";"614,680";"./mix_s10.txt";"mix";10;"V3";11;"MIX_Low_2";"inc"
"3539";"E";"614,680";"./mix_s10.txt";"mix";10;"V3";25;"MIX_Low_2";"flucinc"
"3540";"F";"614,680";"./mix_s10.txt";"mix";10;"V3";0;"MQ";NA
"3541";"A";"440,660";"./mix_s10.txt";"mix";10;"V3";5;"MQ";NA
"3542";"B";"440,660";"./mix_s10.txt";"mix";10;"V3";81;"MIX_Low_2";"cs"
"3543";"C";"440,660";"./mix_s10.txt";"mix";10;"V3";23;"MIX_Low_2";"fluc"
"3544";"D";"440,660";"./mix_s10.txt";"mix";10;"V3";37;"MIX_Low_2";"inc"
"3545";"E";"440,660";"./mix_s10.txt";"mix";10;"V3";55;"MIX_Low_2";"flucinc"
"3546";"F";"440,660";"./mix_s10.txt";"mix";10;"V3";8;"MQ";NA
"3547";"A";"440";"./mix_s10.txt";"mix";10;"V3";0,04;"MQ";NA
"3548";"B";"440";"./mix_s10.txt";"mix";10;"V3";0,061;"MIX_Low_2";"cs"
"3549";"C";"440";"./mix_s10.txt";"mix";10;"V3";0,057;"MIX_Low_2";"fluc"
"3550";"D";"440";"./mix_s10.txt";"mix";10;"V3";0,063;"MIX_Low_2";"inc"
"3551";"E";"440";"./mix_s10.txt";"mix";10;"V3";0,074;"MIX_Low_2";"flucinc"
"3552";"F";"440";"./mix_s10.txt";"mix";10;"V3";0,04;"MQ";NA
"3553";"A";"450";"./mix_s10.txt";"mix";10;"V3";0,04;"MQ";NA
"3554";"B";"450";"./mix_s10.txt";"mix";10;"V3";0,062;"MIX_Low_2";"cs"
"3555";"C";"450";"./mix_s10.txt";"mix";10;"V3";0,056;"MIX_Low_2";"fluc"
"3556";"D";"450";"./mix_s10.txt";"mix";10;"V3";0,062;"MIX_Low_2";"inc"
"3557";"E";"450";"./mix_s10.txt";"mix";10;"V3";0,073;"MIX_Low_2";"flucinc"
"3558";"F";"450";"./mix_s10.txt";"mix";10;"V3";0,039;"MQ";NA
"3559";"A";"650";"./mix_s10.txt";"mix";10;"V3";0,035;"MQ";NA
"3560";"B";"650";"./mix_s10.txt";"mix";10;"V3";0,053;"MIX_Low_2";"cs"
"3561";"C";"650";"./mix_s10.txt";"mix";10;"V3";0,044;"MIX_Low_2";"fluc"
"3562";"D";"650";"./mix_s10.txt";"mix";10;"V3";0,051;"MIX_Low_2";"inc"
"3563";"E";"650";"./mix_s10.txt";"mix";10;"V3";0,057;"MIX_Low_2";"flucinc"
"3564";"F";"650";"./mix_s10.txt";"mix";10;"V3";0,037;"MQ";NA
"3565";"A";"395,680";"./mix_s10.txt";"mix";10;"V4";2;"MQ";NA
"3566";"B";"395,680";"./mix_s10.txt";"mix";10;"V4";77;"MIX_Low_3";"cs"
"3567";"C";"395,680";"./mix_s10.txt";"mix";10;"V4";48;"MIX_Low_3";"fluc"
"3568";"D";"395,680";"./mix_s10.txt";"mix";10;"V4";54;"MIX_Low_3";"inc"
"3569";"E";"395,680";"./mix_s10.txt";"mix";10;"V4";72;"MIX_Low_3";"flucinc"
"3570";"F";"395,680";"./mix_s10.txt";"mix";10;"V4";0;"MQ";NA
"3571";"A";"614,680";"./mix_s10.txt";"mix";10;"V4";1;"MQ";NA
"3572";"B";"614,680";"./mix_s10.txt";"mix";10;"V4";30;"MIX_Low_3";"cs"
"3573";"C";"614,680";"./mix_s10.txt";"mix";10;"V4";8;"MIX_Low_3";"fluc"
"3574";"D";"614,680";"./mix_s10.txt";"mix";10;"V4";22;"MIX_Low_3";"inc"
"3575";"E";"614,680";"./mix_s10.txt";"mix";10;"V4";13;"MIX_Low_3";"flucinc"
"3576";"F";"614,680";"./mix_s10.txt";"mix";10;"V4";1;"MQ";NA
"3577";"A";"440,660";"./mix_s10.txt";"mix";10;"V4";0;"MQ";NA
"3578";"B";"440,660";"./mix_s10.txt";"mix";10;"V4";86;"MIX_Low_3";"cs"
"3579";"C";"440,660";"./mix_s10.txt";"mix";10;"V4";30;"MIX_Low_3";"fluc"
"3580";"D";"440,660";"./mix_s10.txt";"mix";10;"V4";42;"MIX_Low_3";"inc"
"3581";"E";"440,660";"./mix_s10.txt";"mix";10;"V4";50;"MIX_Low_3";"flucinc"
"3582";"F";"440,660";"./mix_s10.txt";"mix";10;"V4";6;"MQ";NA
"3583";"A";"440";"./mix_s10.txt";"mix";10;"V4";0,04;"MQ";NA
"3584";"B";"440";"./mix_s10.txt";"mix";10;"V4";0,061;"MIX_Low_3";"cs"
"3585";"C";"440";"./mix_s10.txt";"mix";10;"V4";0,062;"MIX_Low_3";"fluc"
"3586";"D";"440";"./mix_s10.txt";"mix";10;"V4";0,06;"MIX_Low_3";"inc"
"3587";"E";"440";"./mix_s10.txt";"mix";10;"V4";0,07;"MIX_Low_3";"flucinc"
"3588";"F";"440";"./mix_s10.txt";"mix";10;"V4";0,04;"MQ";NA
"3589";"A";"450";"./mix_s10.txt";"mix";10;"V4";0,039;"MQ";NA
"3590";"B";"450";"./mix_s10.txt";"mix";10;"V4";0,06;"MIX_Low_3";"cs"
"3591";"C";"450";"./mix_s10.txt";"mix";10;"V4";0,061;"MIX_Low_3";"fluc"
"3592";"D";"450";"./mix_s10.txt";"mix";10;"V4";0,059;"MIX_Low_3";"inc"
"3593";"E";"450";"./mix_s10.txt";"mix";10;"V4";0,069;"MIX_Low_3";"flucinc"
"3594";"F";"450";"./mix_s10.txt";"mix";10;"V4";0,039;"MQ";NA
"3595";"A";"650";"./mix_s10.txt";"mix";10;"V4";0,037;"MQ";NA
"3596";"B";"650";"./mix_s10.txt";"mix";10;"V4";0,05;"MIX_Low_3";"cs"
"3597";"C";"650";"./mix_s10.txt";"mix";10;"V4";0,049;"MIX_Low_3";"fluc"
"3598";"D";"650";"./mix_s10.txt";"mix";10;"V4";0,048;"MIX_Low_3";"inc"
"3599";"E";"650";"./mix_s10.txt";"mix";10;"V4";0,054;"MIX_Low_3";"flucinc"
"3600";"F";"650";"./mix_s10.txt";"mix";10;"V4";0,037;"MQ";NA
"3601";"A";"395,680";"./mix_s10.txt";"mix";10;"V5";0;"MQ";NA
"3602";"B";"395,680";"./mix_s10.txt";"mix";10;"V5";142;"MIX_Hi_1";"cs"
"3603";"C";"395,680";"./mix_s10.txt";"mix";10;"V5";71;"MIX_Hi_1";"fluc"
"3604";"D";"395,680";"./mix_s10.txt";"mix";10;"V5";71;"MIX_Hi_1";"inc"
"3605";"E";"395,680";"./mix_s10.txt";"mix";10;"V5";68;"MIX_Hi_1";"flucinc"
"3606";"F";"395,680";"./mix_s10.txt";"mix";10;"V5";2;"MQ";NA
"3607";"A";"614,680";"./mix_s10.txt";"mix";10;"V5";2;"MQ";NA
"3608";"B";"614,680";"./mix_s10.txt";"mix";10;"V5";24;"MIX_Hi_1";"cs"
"3609";"C";"614,680";"./mix_s10.txt";"mix";10;"V5";21;"MIX_Hi_1";"fluc"
"3610";"D";"614,680";"./mix_s10.txt";"mix";10;"V5";17;"MIX_Hi_1";"inc"
"3611";"E";"614,680";"./mix_s10.txt";"mix";10;"V5";24;"MIX_Hi_1";"flucinc"
"3612";"F";"614,680";"./mix_s10.txt";"mix";10;"V5";5;"MQ";NA
"3613";"A";"440,660";"./mix_s10.txt";"mix";10;"V5";0;"MQ";NA
"3614";"B";"440,660";"./mix_s10.txt";"mix";10;"V5";143;"MIX_Hi_1";"cs"
"3615";"C";"440,660";"./mix_s10.txt";"mix";10;"V5";72;"MIX_Hi_1";"fluc"
"3616";"D";"440,660";"./mix_s10.txt";"mix";10;"V5";64;"MIX_Hi_1";"inc"
"3617";"E";"440,660";"./mix_s10.txt";"mix";10;"V5";46;"MIX_Hi_1";"flucinc"
"3618";"F";"440,660";"./mix_s10.txt";"mix";10;"V5";0;"MQ";NA
"3619";"A";"440";"./mix_s10.txt";"mix";10;"V5";0,039;"MQ";NA
"3620";"B";"440";"./mix_s10.txt";"mix";10;"V5";0,07;"MIX_Hi_1";"cs"
"3621";"C";"440";"./mix_s10.txt";"mix";10;"V5";0,075;"MIX_Hi_1";"fluc"
"3622";"D";"440";"./mix_s10.txt";"mix";10;"V5";0,077;"MIX_Hi_1";"inc"
"3623";"E";"440";"./mix_s10.txt";"mix";10;"V5";0,067;"MIX_Hi_1";"flucinc"
"3624";"F";"440";"./mix_s10.txt";"mix";10;"V5";0,04;"MQ";NA
"3625";"A";"450";"./mix_s10.txt";"mix";10;"V5";0,04;"MQ";NA
"3626";"B";"450";"./mix_s10.txt";"mix";10;"V5";0,07;"MIX_Hi_1";"cs"
"3627";"C";"450";"./mix_s10.txt";"mix";10;"V5";0,074;"MIX_Hi_1";"fluc"
"3628";"D";"450";"./mix_s10.txt";"mix";10;"V5";0,075;"MIX_Hi_1";"inc"
"3629";"E";"450";"./mix_s10.txt";"mix";10;"V5";0,065;"MIX_Hi_1";"flucinc"
"3630";"F";"450";"./mix_s10.txt";"mix";10;"V5";0,04;"MQ";NA
"3631";"A";"650";"./mix_s10.txt";"mix";10;"V5";0,036;"MQ";NA
"3632";"B";"650";"./mix_s10.txt";"mix";10;"V5";0,057;"MIX_Hi_1";"cs"
"3633";"C";"650";"./mix_s10.txt";"mix";10;"V5";0,059;"MIX_Hi_1";"fluc"
"3634";"D";"650";"./mix_s10.txt";"mix";10;"V5";0,061;"MIX_Hi_1";"inc"
"3635";"E";"650";"./mix_s10.txt";"mix";10;"V5";0,063;"MIX_Hi_1";"flucinc"
"3636";"F";"650";"./mix_s10.txt";"mix";10;"V5";0,036;"MQ";NA
"3637";"A";"395,680";"./mix_s10.txt";"mix";10;"V6";3;"MQ";NA
"3638";"B";"395,680";"./mix_s10.txt";"mix";10;"V6";153;"MIX_Hi_2";"cs"
"3639";"C";"395,680";"./mix_s10.txt";"mix";10;"V6";84;"MIX_Hi_2";"fluc"
"3640";"D";"395,680";"./mix_s10.txt";"mix";10;"V6";73;"MIX_Hi_2";"inc"
"3641";"E";"395,680";"./mix_s10.txt";"mix";10;"V6";104;"MIX_Hi_2";"flucinc"
"3642";"F";"395,680";"./mix_s10.txt";"mix";10;"V6";0;"MQ";NA
"3643";"A";"614,680";"./mix_s10.txt";"mix";10;"V6";5;"MQ";NA
"3644";"B";"614,680";"./mix_s10.txt";"mix";10;"V6";32;"MIX_Hi_2";"cs"
"3645";"C";"614,680";"./mix_s10.txt";"mix";10;"V6";26;"MIX_Hi_2";"fluc"
"3646";"D";"614,680";"./mix_s10.txt";"mix";10;"V6";20;"MIX_Hi_2";"inc"
"3647";"E";"614,680";"./mix_s10.txt";"mix";10;"V6";21;"MIX_Hi_2";"flucinc"
"3648";"F";"614,680";"./mix_s10.txt";"mix";10;"V6";0;"MQ";NA
"3649";"A";"440,660";"./mix_s10.txt";"mix";10;"V6";0;"MQ";NA
"3650";"B";"440,660";"./mix_s10.txt";"mix";10;"V6";120;"MIX_Hi_2";"cs"
"3651";"C";"440,660";"./mix_s10.txt";"mix";10;"V6";59;"MIX_Hi_2";"fluc"
"3652";"D";"440,660";"./mix_s10.txt";"mix";10;"V6";68;"MIX_Hi_2";"inc"
"3653";"E";"440,660";"./mix_s10.txt";"mix";10;"V6";74;"MIX_Hi_2";"flucinc"
"3654";"F";"440,660";"./mix_s10.txt";"mix";10;"V6";2;"MQ";NA
"3655";"A";"440";"./mix_s10.txt";"mix";10;"V6";0,04;"MQ";NA
"3656";"B";"440";"./mix_s10.txt";"mix";10;"V6";0,076;"MIX_Hi_2";"cs"
"3657";"C";"440";"./mix_s10.txt";"mix";10;"V6";0,08;"MIX_Hi_2";"fluc"
"3658";"D";"440";"./mix_s10.txt";"mix";10;"V6";0,077;"MIX_Hi_2";"inc"
"3659";"E";"440";"./mix_s10.txt";"mix";10;"V6";0,087;"MIX_Hi_2";"flucinc"
"3660";"F";"440";"./mix_s10.txt";"mix";10;"V6";0,04;"MQ";NA
"3661";"A";"450";"./mix_s10.txt";"mix";10;"V6";0,039;"MQ";NA
"3662";"B";"450";"./mix_s10.txt";"mix";10;"V6";0,073;"MIX_Hi_2";"cs"
"3663";"C";"450";"./mix_s10.txt";"mix";10;"V6";0,077;"MIX_Hi_2";"fluc"
"3664";"D";"450";"./mix_s10.txt";"mix";10;"V6";0,075;"MIX_Hi_2";"inc"
"3665";"E";"450";"./mix_s10.txt";"mix";10;"V6";0,086;"MIX_Hi_2";"flucinc"
"3666";"F";"450";"./mix_s10.txt";"mix";10;"V6";0,04;"MQ";NA
"3667";"A";"650";"./mix_s10.txt";"mix";10;"V6";0,037;"MQ";NA
"3668";"B";"650";"./mix_s10.txt";"mix";10;"V6";0,058;"MIX_Hi_2";"cs"
"3669";"C";"650";"./mix_s10.txt";"mix";10;"V6";0,06;"MIX_Hi_2";"fluc"
"3670";"D";"650";"./mix_s10.txt";"mix";10;"V6";0,061;"MIX_Hi_2";"inc"
"3671";"E";"650";"./mix_s10.txt";"mix";10;"V6";0,065;"MIX_Hi_2";"flucinc"
"3672";"F";"650";"./mix_s10.txt";"mix";10;"V6";0,038;"MQ";NA
"3673";"A";"395,680";"./mix_s10.txt";"mix";10;"V7";2;"MQ";NA
"3674";"B";"395,680";"./mix_s10.txt";"mix";10;"V7";284;"MIX_Hi_3";"cs"
"3675";"C";"395,680";"./mix_s10.txt";"mix";10;"V7";78;"MIX_Hi_3";"fluc"
"3676";"D";"395,680";"./mix_s10.txt";"mix";10;"V7";82;"MIX_Hi_3";"inc"
"3677";"E";"395,680";"./mix_s10.txt";"mix";10;"V7";168;"MIX_Hi_3";"flucinc"
"3678";"F";"395,680";"./mix_s10.txt";"mix";10;"V7";3;"MQ";NA
"3679";"A";"614,680";"./mix_s10.txt";"mix";10;"V7";0;"MQ";NA
"3680";"B";"614,680";"./mix_s10.txt";"mix";10;"V7";55;"MIX_Hi_3";"cs"
"3681";"C";"614,680";"./mix_s10.txt";"mix";10;"V7";14;"MIX_Hi_3";"fluc"
"3682";"D";"614,680";"./mix_s10.txt";"mix";10;"V7";12;"MIX_Hi_3";"inc"
"3683";"E";"614,680";"./mix_s10.txt";"mix";10;"V7";27;"MIX_Hi_3";"flucinc"
"3684";"F";"614,680";"./mix_s10.txt";"mix";10;"V7";5;"MQ";NA
"3685";"A";"440,660";"./mix_s10.txt";"mix";10;"V7";4;"MQ";NA
"3686";"B";"440,660";"./mix_s10.txt";"mix";10;"V7";249;"MIX_Hi_3";"cs"
"3687";"C";"440,660";"./mix_s10.txt";"mix";10;"V7";62;"MIX_Hi_3";"fluc"
"3688";"D";"440,660";"./mix_s10.txt";"mix";10;"V7";63;"MIX_Hi_3";"inc"
"3689";"E";"440,660";"./mix_s10.txt";"mix";10;"V7";123;"MIX_Hi_3";"flucinc"
"3690";"F";"440,660";"./mix_s10.txt";"mix";10;"V7";6;"MQ";NA
"3691";"A";"440";"./mix_s10.txt";"mix";10;"V7";0,041;"MQ";NA
"3692";"B";"440";"./mix_s10.txt";"mix";10;"V7";0,075;"MIX_Hi_3";"cs"
"3693";"C";"440";"./mix_s10.txt";"mix";10;"V7";0,075;"MIX_Hi_3";"fluc"
"3694";"D";"440";"./mix_s10.txt";"mix";10;"V7";0,069;"MIX_Hi_3";"inc"
"3695";"E";"440";"./mix_s10.txt";"mix";10;"V7";0,091;"MIX_Hi_3";"flucinc"
"3696";"F";"440";"./mix_s10.txt";"mix";10;"V7";0,039;"MQ";NA
"3697";"A";"450";"./mix_s10.txt";"mix";10;"V7";0,04;"MQ";NA
"3698";"B";"450";"./mix_s10.txt";"mix";10;"V7";0,069;"MIX_Hi_3";"cs"
"3699";"C";"450";"./mix_s10.txt";"mix";10;"V7";0,08;"MIX_Hi_3";"fluc"
"3700";"D";"450";"./mix_s10.txt";"mix";10;"V7";0,066;"MIX_Hi_3";"inc"
"3701";"E";"450";"./mix_s10.txt";"mix";10;"V7";0,09;"MIX_Hi_3";"flucinc"
"3702";"F";"450";"./mix_s10.txt";"mix";10;"V7";0,039;"MQ";NA
"3703";"A";"650";"./mix_s10.txt";"mix";10;"V7";0,038;"MQ";NA
"3704";"B";"650";"./mix_s10.txt";"mix";10;"V7";0,055;"MIX_Hi_3";"cs"
"3705";"C";"650";"./mix_s10.txt";"mix";10;"V7";0,059;"MIX_Hi_3";"fluc"
